Order_ID,Workshop_ID,Product_Category,Revision_Index,Prototype_Flag,Test_Required,Expected_Steps,Material_Criticality,Material_Criticality_Num,Workshop_Skill,Workshop_OTD_Rate,Workshop_Avg_Delay,Workshop_Delay_Var,Workload_Level,Downtime_Risk,Quantity,Urgency_Level,Promised_LT,Actual_LT,LateFlag,Difficulty_Score,Shock_Flag,Delay_Days_Raw,Delay_Days_Positive
O00270,W02,Control Module,3,0,1,6,Medium,1,5,0.6357873921973068,6.829356461457292,2.4028492549758824,0.3930101541631528,0.0009924640506289162,1,2,9,14,1,0.4375535539571035,1,5,5
O00271,W02,Control Module,1,1,0,7,Medium,1,5,0.6357873921973068,6.829356461457292,2.4028492549758824,0.4013370334735094,0.619714601214624,3,0,19,19,0,0.3404679617157283,0,0,0
O00272,W02,RF Module,1,0,1,8,High,2,5,0.6357873921973068,6.829356461457292,2.4028492549758824,0.40196485305410534,0.9321102598153617,3,0,12,17,1,0.44068769856893686,0,5,5
O00273,W02,Control Module,2,0,1,9,Medium,1,5,0.6357873921973068,6.829356461457292,2.4028492549758824,0.29682982101435207,0.0024779308570230807,3,1,12,14,1,0.2538904373550232,0,2,2
O00274,W02,Control Module,1,1,1,9,Medium,1,5,0.6357873921973068,6.829356461457292,2.4028492549758824,0.4521982510272561,0.6448731146778622,10,0,20,24,1,0.5082693878595397,0,4,4
O00275,W02,Power Distribution Module,4,1,1,8,High,2,5,0.6357873921973068,6.829356461457292,2.4028492549758824,0.46211435535630707,0.6094293684969674,10,0,19,26,1,0.8117400243747075,0,7,7
O00276,W02,Electronic Board,1,0,1,8,Low,0,5,0.6357873921973068,6.829356461457292,2.4028492549758824,0.418506861039037,0.8376172928554871,10,0,7,7,0,0.29647740136366296,0,0,0
O00277,W02,Control Module,3,0,1,10,Low,0,5,0.6357873921973068,6.829356461457292,2.4028492549758824,0.42862229351424047,0.5440980914823108,2,1,12,12,0,0.45001780272998415,0,0,0
O00278,W02,Harness,1,1,1,4,Medium,1,5,0.6357873921973068,6.829356461457292,2.4028492549758824,0.296868853519499,0.5192261042882962,3,1,12,14,1,0.4539040987318247,1,2,2
O00279,W02,Control Module,2,1,0,7,High,2,5,0.6357873921973068,6.829356461457292,2.4028492549758824,0.5388330909170135,0.48290783237107116,10,1,18,22,1,0.5385915818209547,0,4,4
O00280,W02,Communication Module,1,0,1,8,Low,0,5,0.6357873921973068,6.829356461457292,2.4028492549758824,0.5517464771601411,0.07371206911165185,1,1,12,12,0,0.3431112670060494,0,0,0
O00281,W02,LRU,1,0,1,10,High,2,5,0.6357873921973068,6.829356461457292,2.4028492549758824,0.3477365581559147,0.8059905823855381,3,0,11,16,1,0.42170779535457015,0,5,5
O00282,W02,Harness,1,0,0,3,Medium,1,5,0.6357873921973068,6.829356461457292,2.4028492549758824,0.5170807007443885,0.9355508567393197,8,0,5,6,1,0.18097824526053596,0,1,1
O00283,W02,Control Module,1,0,1,10,Medium,1,5,0.6357873921973068,6.829356461457292,2.4028492549758824,0.5820988034127763,0.15973846762270916,7,0,11,12,1,0.35373458119447165,0,1,1
O00284,W02,LRU,2,0,1,14,Medium,1,5,0.6357873921973068,6.829356461457292,2.4028492549758824,0.42475914055312386,0.18976813721076813,3,2,9,11,1,0.2986656991935933,0,2,2
O00285,W02,Electronic Board,3,0,1,8,Low,0,5,0.6357873921973068,6.829356461457292,2.4028492549758824,0.49237397003470373,0.8158333553266057,6,0,8,10,1,0.4723308895121463,0,2,2
O00286,W02,Electronic Board,3,0,0,6,Low,0,5,0.6357873921973068,6.829356461457292,2.4028492549758824,0.536484938458294,0.31765522080520747,9,0,6,6,0,0.3377697284604029,0,0,0
O00287,W02,Harness,3,0,0,4,Low,0,5,0.6357873921973068,6.829356461457292,2.4028492549758824,0.45924386115016586,0.3799983945138915,5,0,10,10,0,0.31073535140255804,0,0,0
O00288,W02,Control Module,3,0,1,7,Low,0,5,0.6357873921973068,6.829356461457292,2.4028492549758824,0.4137393757700262,0.737857181360408,1,0,11,12,1,0.4448087815195092,0,1,1
O00289,W02,Power Distribution Module,4,0,0,11,Medium,1,5,0.6357873921973068,6.829356461457292,2.4028492549758824,0.5982070303389044,0.5425440710475263,1,1,15,17,1,0.3593724606186165,0,2,2
O00290,W02,Communication Module,3,0,1,9,Medium,1,5,0.6357873921973068,6.829356461457292,2.4028492549758824,0.38126443309599056,0.1531003758033771,7,1,11,13,1,0.4334425515835967,0,2,2
O00291,W02,Control Module,4,1,1,10,Medium,1,5,0.6357873921973068,6.829356461457292,2.4028492549758824,0.5240861344420171,0.9346832278674102,9,0,19,24,1,0.6834301470547061,0,5,5
O00292,W02,LRU,3,1,0,12,Medium,1,5,0.6357873921973068,6.829356461457292,2.4028492549758824,0.44236694704686175,0.9362784928046657,3,0,22,26,1,0.5048284314664017,0,4,4
O00293,W02,Power Distribution Module,2,1,1,10,Low,0,5,0.6357873921973068,6.829356461457292,2.4028492549758824,0.4861922957906458,0.5107564867485148,3,0,18,19,1,0.520167303526726,0,1,1
O00294,W02,Electronic Board,1,0,1,9,Medium,1,5,0.6357873921973068,6.829356461457292,2.4028492549758824,0.34134231476935956,0.34381596892437105,5,0,6,7,1,0.26946981016927585,0,1,1
O00295,W02,Power Distribution Module,1,0,0,9,Medium,1,5,0.6357873921973068,6.829356461457292,2.4028492549758824,0.3880734278450153,0.6620496046315625,8,1,12,12,0,0.13582569974575534,0,0,0
O00296,W02,Control Module,1,1,0,10,Medium,1,5,0.6357873921973068,6.829356461457292,2.4028492549758824,0.2575235853720222,0.08497475312573843,5,2,19,21,1,0.2901332548802078,0,2,2
O00297,W02,Harness,1,0,1,3,Low,0,5,0.6357873921973068,6.829356461457292,2.4028492549758824,0.428186279022839,0.1535216809311989,3,0,5,5,0,0.29986519765799363,0,0,0
O00298,W02,Power Distribution Module,1,0,0,10,Low,0,5,0.6357873921973068,6.829356461457292,2.4028492549758824,0.4958930543268369,0.15744760866519159,5,1,12,12,0,0.1735625690143929,0,0,0
O00299,W02,Electronic Board,2,0,1,7,Medium,1,5,0.6357873921973068,6.829356461457292,2.4028492549758824,0.3778236490473428,0.6858304476238237,4,1,8,10,1,0.28223827716656996,0,2,2
O00300,W02,Control Module,2,0,0,9,High,2,5,0.6357873921973068,6.829356461457292,2.4028492549758824,0.28055885877703995,0.4759124346575283,5,0,14,15,1,0.248195600571964,0,1,1
O00301,W03,Electronic Board,3,0,1,10,Medium,1,4,0.6486831804167074,3.15270156526897,1.426995060581453,0.7229129559210681,0.7323191155153514,7,1,7,11,1,0.5530195345723738,0,4,4
O00302,W03,Communication Module,1,0,0,8,High,2,4,0.6486831804167074,3.15270156526897,1.426995060581453,0.8355506939503096,0.7062441116832469,5,0,10,14,1,0.4424427428826083,0,4,4
O00303,W03,Harness,1,0,0,3,Medium,1,4,0.6486831804167074,3.15270156526897,1.426995060581453,0.5575538247200598,0.20368934908017988,7,0,9,9,0,0.1951438386520209,0,0,0
O00304,W03,Harness,1,0,1,3,High,2,4,0.6486831804167074,3.15270156526897,1.426995060581453,0.815016287115601,0.4636257549000118,3,0,9,13,1,0.5852557004904604,0,4,4
O00305,W03,Power Distribution Module,1,0,1,11,High,2,4,0.6486831804167074,3.15270156526897,1.426995060581453,0.480281447809275,0.3110638351045899,6,0,14,19,1,0.46809850673324627,0,5,5
O00306,W03,Control Module,2,0,1,6,High,2,4,0.6486831804167074,3.15270156526897,1.426995060581453,0.7365154439045597,0.5470162282063336,7,0,15,21,1,0.5577804053665959,0,6,6
O00307,W03,Communication Module,1,0,1,9,Medium,1,4,0.6486831804167074,3.15270156526897,1.426995060581453,0.6302737651809718,0.8668420624138758,7,0,11,13,1,0.3705958178133401,0,2,2
O00308,W03,LRU,1,1,1,14,Medium,1,4,0.6486831804167074,3.15270156526897,1.426995060581453,0.7340033752769655,0.03602490683626647,7,0,19,20,1,0.6069011813469379,0,1,1
O00309,W03,Electronic Board,1,0,0,7,Low,0,4,0.6486831804167074,3.15270156526897,1.426995060581453,0.7519487601428414,0.20976066061341314,7,0,9,9,0,0.26318206604999445,0,0,0
O00310,W03,Harness,2,0,1,7,High,2,4,0.6486831804167074,3.15270156526897,1.426995060581453,0.7845331965221382,0.10600249251994287,1,0,7,12,1,0.5745866187827483,0,5,5
O00311,W03,Power Distribution Module,1,0,0,8,Low,0,4,0.6486831804167074,3.15270156526897,1.426995060581453,0.6126138409968455,0.1449825331971426,5,0,13,13,0,0.2144148443488959,0,0,0
O00312,W03,Electronic Board,1,0,0,6,Medium,1,4,0.6486831804167074,3.15270156526897,1.426995060581453,0.6212458303343857,0.2342256762110615,1,0,6,7,1,0.217436040617035,0,1,1
O00313,W03,Harness,4,0,0,7,Low,0,4,0.6486831804167074,3.15270156526897,1.426995060581453,0.7196901482290062,0.0952336102883754,4,0,10,10,0,0.40189155188015213,0,0,0
O00314,W03,LRU,1,0,0,10,Medium,1,4,0.6486831804167074,3.15270156526897,1.426995060581453,0.7183852443667451,0.16157862437152193,3,0,13,16,1,0.25143483552836077,1,3,3
O00315,W03,RF Module,1,0,0,8,Low,0,4,0.6486831804167074,3.15270156526897,1.426995060581453,0.6672420443449024,0.31487847827750304,8,2,11,11,0,0.23353471552071584,0,0,0
O00316,W03,Communication Module,4,0,0,11,Medium,1,4,0.6486831804167074,3.15270156526897,1.426995060581453,0.712362055727163,0.12401981530989548,1,0,13,16,1,0.39932671950450704,0,3,3
O00317,W03,Communication Module,3,0,1,11,Low,0,4,0.6486831804167074,3.15270156526897,1.426995060581453,0.7020230390585119,0.2650772885749719,5,0,11,12,1,0.5457080636704792,0,1,1
O00318,W03,Communication Module,3,1,0,11,High,2,4,0.6486831804167074,3.15270156526897,1.426995060581453,0.7188490097073229,0.8000780691915278,5,1,21,26,1,0.7515971533975631,0,5,5
O00319,W03,Control Module,1,0,1,10,Low,0,4,0.6486831804167074,3.15270156526897,1.426995060581453,0.717412360106402,0.41965859280950113,2,0,10,10,0,0.4010943260372407,0,0,0
O00320,W03,Electronic Board,1,0,0,6,Medium,1,4,0.6486831804167074,3.15270156526897,1.426995060581453,0.6519898729860403,0.5401419523330292,9,0,9,9,0,0.22819645554511409,0,0,0
O00321,W03,Electronic Board,3,1,0,6,Low,0,4,0.6486831804167074,3.15270156526897,1.426995060581453,0.7701282418726427,0.6217961938000195,3,1,14,17,1,0.6195448846554249,0,3,3
O00322,W03,Power Distribution Module,4,0,1,12,Medium,1,4,0.6486831804167074,3.15270156526897,1.426995060581453,0.7598916514377058,0.5185805923513536,4,1,12,17,1,0.565962078003197,0,5,5
O00323,W03,Power Distribution Module,2,1,0,10,High,2,4,0.6486831804167074,3.15270156526897,1.426995060581453,0.8062671804279556,0.8870390203305527,5,0,20,27,1,0.6321935131497844,0,7,7
O00324,W03,Control Module,4,1,1,10,Medium,1,4,0.6486831804167074,3.15270156526897,1.426995060581453,0.7254198772827393,0.5093003132248218,4,0,19,22,1,0.7538969570489588,0,3,3
O00325,W03,Communication Module,2,0,0,10,Low,0,4,0.6486831804167074,3.15270156526897,1.426995060581453,0.7827064367487806,0.6904081087789521,5,0,11,11,0,0.27394725286207317,0,0,0
O00326,W03,Electronic Board,4,0,1,8,Low,0,4,0.6486831804167074,3.15270156526897,1.426995060581453,0.7609392560139915,0.28023010879713783,6,0,11,14,1,0.566328739604897,0,3,3
O00327,W03,Communication Module,2,0,1,8,High,2,4,0.6486831804167074,3.15270156526897,1.426995060581453,0.6947044496015412,0.7890532796071466,8,0,12,18,1,0.5431465573605394,0,6,6
O00328,W03,Control Module,1,0,1,9,High,2,4,0.6486831804167074,3.15270156526897,1.426995060581453,0.8182604779362161,0.10413468760722522,10,0,10,14,1,0.5863911672776756,0,4,4
O00329,W03,RF Module,3,0,1,12,High,2,4,0.6486831804167074,3.15270156526897,1.426995060581453,0.6649837320328961,0.102362251350405,2,0,11,15,1,0.6827443062115136,0,4,4
O00330,W03,Control Module,1,0,1,10,Low,0,4,0.6486831804167074,3.15270156526897,1.426995060581453,0.6619330692316997,0.356692799655421,1,0,12,12,0,0.3816765742310949,0,0,0
O00331,W03,Electronic Board,4,0,0,7,Low,0,4,0.6486831804167074,3.15270156526897,1.426995060581453,0.712365099269976,0.21841133311954597,1,1,9,10,1,0.3993277847444916,0,1,1
O00332,W03,Harness,1,1,1,6,Low,0,4,0.6486831804167074,3.15270156526897,1.426995060581453,0.7733289449538244,0.38430665910395756,9,0,16,18,1,0.6206651307338386,0,2,2
O00333,W03,Communication Module,2,1,0,9,Low,0,4,0.6486831804167074,3.15270156526897,1.426995060581453,0.888247920314859,0.8001999430365032,9,0,19,23,1,0.5108867721102006,0,4,4
O00334,W03,Electronic Board,1,0,1,6,Low,0,4,0.6486831804167074,3.15270156526897,1.426995060581453,0.6082490064256658,0.8876811765900013,5,1,5,6,1,0.36288715224898305,0,1,1
O00335,W03,LRU,3,1,1,11,High,2,4,0.6486831804167074,3.15270156526897,1.426995060581453,0.6357054166345033,0.21160258145368394,5,0,20,25,1,0.8724968958220762,0,5,5
O00336,W03,Electronic Board,1,0,0,8,High,2,4,0.6486831804167074,3.15270156526897,1.426995060581453,0.7827485918234687,0.9097935450039947,10,2,4,9,1,0.42396200713821397,0,5,5
O00337,W03,Electronic Board,2,1,1,7,Medium,1,4,0.6486831804167074,3.15270156526897,1.426995060581453,0.7746252364842667,0.6880617331012702,5,0,14,19,1,0.6211188327694933,0,5,5
O00338,W03,Electronic Board,2,0,1,9,Medium,1,4,0.6486831804167074,3.15270156526897,1.426995060581453,0.7728575968954089,0.7980395012720187,3,1,6,10,1,0.4205001589133931,0,4,4
O00339,W03,Control Module,3,0,1,10,Medium,1,4,0.6486831804167074,3.15270156526897,1.426995060581453,0.6235479235407074,0.20155169717439214,6,0,12,16,1,0.5182417732392476,0,4,4
O00340,W03,Electronic Board,4,0,1,6,High,2,4,0.6486831804167074,3.15270156526897,1.426995060581453,0.802754568197993,0.018231072988983632,10,0,7,15,1,0.7309640988692976,0,8,8
O00341,W03,Control Module,4,1,1,9,High,2,4,0.6486831804167074,3.15270156526897,1.426995060581453,0.6800640236272674,0.06834789039562739,6,1,20,28,1,0.8880224082695436,0,8,8
O00342,W03,Power Distribution Module,1,1,0,7,Medium,1,4,0.6486831804167074,3.15270156526897,1.426995060581453,0.7719773929615863,0.9788086544470412,10,0,20,23,1,0.47019208753655517,0,3,3
O00343,W03,Communication Module,1,0,1,7,Medium,1,4,0.6486831804167074,3.15270156526897,1.426995060581453,0.7822560583560093,0.7235949236028211,2,0,13,16,1,0.4237896204246032,0,3,3
O00344,W03,Electronic Board,1,1,1,10,Low,0,4,0.6486831804167074,3.15270156526897,1.426995060581453,0.701762043073794,0.7201404475663072,2,0,14,16,1,0.5956167150758279,0,2,2
O00345,W03,Communication Module,1,0,1,9,Medium,1,4,0.6486831804167074,3.15270156526897,1.426995060581453,0.6768463466016283,0.7466009640551217,2,0,12,15,1,0.3868962213105699,0,3,3
O00346,W03,Communication Module,3,0,0,8,Low,0,4,0.6486831804167074,3.15270156526897,1.426995060581453,0.5049907199438752,0.15065275743291295,7,1,11,12,1,0.3267467519803563,0,1,1
O00347,W03,RF Module,1,0,1,8,Medium,1,4,0.6486831804167074,3.15270156526897,1.426995060581453,0.7528104074649629,0.18674621766978972,3,0,10,11,1,0.41348364261273696,0,1,1
O00348,W03,LRU,1,0,1,9,High,2,4,0.6486831804167074,3.15270156526897,1.426995060581453,0.8449505028171038,0.29638748879301235,4,0,11,16,1,0.5957326759859863,0,5,5
O00349,W03,Electronic Board,1,0,1,7,Low,0,4,0.6486831804167074,3.15270156526897,1.426995060581453,0.653420482389508,0.9736640731733385,6,1,8,9,1,0.37869716883632776,0,1,1
O00350,W03,RF Module,1,1,1,10,Medium,1,4,0.6486831804167074,3.15270156526897,1.426995060581453,0.6980094750413092,0.9693538886985864,7,0,17,20,1,0.5943033162644582,0,3,3
O00351,W03,Electronic Board,4,0,1,6,Medium,1,4,0.6486831804167074,3.15270156526897,1.426995060581453,0.6838079830635747,0.5363197772226286,1,0,10,12,1,0.5393327940722511,0,2,2
O00352,W03,Control Module,1,1,0,10,Medium,1,4,0.6486831804167074,3.15270156526897,1.426995060581453,0.6735946212957339,0.2883867034141697,8,0,19,25,1,0.43575811745350684,1,6,6
O00353,W03,Communication Module,1,0,1,7,Low,0,4,0.6486831804167074,3.15270156526897,1.426995060581453,0.6963549342958372,0.6180738382440888,8,0,10,10,0,0.393724227003543,0,0,0
O00354,W03,Control Module,1,0,1,6,High,2,4,0.6486831804167074,3.15270156526897,1.426995060581453,0.5730338852671429,0.11426300825346014,3,0,11,15,1,0.5005618598435,0,4,4
O00355,W03,Electronic Board,1,1,1,8,Medium,1,4,0.6486831804167074,3.15270156526897,1.426995060581453,0.600623381515209,0.6813895353038614,8,0,16,19,1,0.5602181835303232,0,3,3
O00356,W03,Communication Module,2,0,1,10,High,2,4,0.6486831804167074,3.15270156526897,1.426995060581453,0.7608619055140264,0.36610566221644936,10,0,11,17,1,0.5663016669299092,0,6,6
O00357,W03,Power Distribution Module,4,0,1,9,Low,0,4,0.6486831804167074,3.15270156526897,1.426995060581453,0.7852209299644741,0.0016308476298648733,3,1,12,15,1,0.574827325487566,0,3,3
O00358,W03,Electronic Board,2,1,0,7,Low,0,4,0.6486831804167074,3.15270156526897,1.426995060581453,0.6852202637751337,0.16039680505608056,6,1,15,17,1,0.4398270923212968,0,2,2
O00359,W03,Power Distribution Module,3,0,0,9,Low,0,4,0.6486831804167074,3.15270156526897,1.426995060581453,0.667774209194742,0.07906917736795571,9,0,13,13,0,0.3837209732181597,0,0,0
O00360,W03,Harness,2,1,1,3,High,2,4,0.6486831804167074,3.15270156526897,1.426995060581453,0.7657348823682012,0.8835514062513434,9,0,14,20,1,0.7680072088288704,0,6,6
O00361,W03,Harness,1,0,0,3,Medium,1,4,0.6486831804167074,3.15270156526897,1.426995060581453,0.6949432667431786,0.986590075922091,4,1,5,6,1,0.2432301433601125,0,1,1
O00362,W03,Electronic Board,4,1,0,9,Medium,1,4,0.6486831804167074,3.15270156526897,1.426995060581453,0.6510878609979246,0.3231282061454709,6,0,15,19,1,0.5778807513492736,0,4,4
O00363,W03,Electronic Board,4,0,1,8,Medium,1,4,0.6486831804167074,3.15270156526897,1.426995060581453,0.8213304319721009,0.33092077981446666,2,0,7,12,1,0.5874656511902353,0,5,5
O00364,W03,Power Distribution Module,2,0,0,8,Medium,1,4,0.6486831804167074,3.15270156526897,1.426995060581453,0.7718094489278308,0.22092786221291238,6,0,12,14,1,0.27013330712474076,0,2,2
O00365,W03,Harness,4,0,0,7,High,2,4,0.6486831804167074,3.15270156526897,1.426995060581453,0.7992671165402714,0.12624143656628217,5,0,10,16,1,0.5797434907890949,0,6,6
O00366,W03,RF Module,1,0,1,9,Medium,1,4,0.6486831804167074,3.15270156526897,1.426995060581453,0.9051548340162439,0.5792541958945455,2,1,11,13,1,0.46680419190568534,0,2,2
O00367,W03,Electronic Board,1,0,0,6,Low,0,4,0.6486831804167074,3.15270156526897,1.426995060581453,0.4354930891368253,0.1323852912543504,7,0,8,8,0,0.15242258119788885,0,0,0
O00368,W03,Control Module,4,0,0,10,Medium,1,4,0.6486831804167074,3.15270156526897,1.426995060581453,0.8472453056240121,0.7285936425378988,1,0,14,19,1,0.44653585696840425,0,5,5
O00369,W03,Control Module,1,0,1,10,High,2,4,0.6486831804167074,3.15270156526897,1.426995060581453,0.8929563034820746,0.3423150062476059,8,0,11,17,1,0.6125347062187261,0,6,6
O00370,W03,Electronic Board,1,1,0,6,Medium,1,4,0.6486831804167074,3.15270156526897,1.426995060581453,0.7068299483522246,0.5669291870295469,1,0,12,14,1,0.44739048192327857,0,2,2
O00371,W03,Communication Module,2,0,1,11,Low,0,4,0.6486831804167074,3.15270156526897,1.426995060581453,0.699584940173654,0.2592848009081554,1,1,13,14,1,0.3948547290607789,0,1,1
O00372,W03,Electronic Board,4,1,1,8,Low,0,4,0.6486831804167074,3.15270156526897,1.426995060581453,0.7386043180014781,0.6383399638096628,6,0,15,18,1,0.7585115113005173,0,3,3
O00373,W03,Electronic Board,1,0,1,10,Low,0,4,0.6486831804167074,3.15270156526897,1.426995060581453,0.774119768956427,0.36410836224197507,2,0,9,9,0,0.42094191913474943,0,0,0
O00374,W03,Electronic Board,4,0,1,10,High,2,4,0.6486831804167074,3.15270156526897,1.426995060581453,0.7369178510608785,0.4384070905301488,7,1,7,13,1,0.7079212478713075,0,6,6
O00375,W03,Control Module,1,0,1,10,Low,0,4,0.6486831804167074,3.15270156526897,1.426995060581453,0.6483027326569453,0.0819198841853277,1,0,13,16,1,0.37690595642993086,1,3,3
O00376,W03,Harness,3,0,1,6,Low,0,4,0.6486831804167074,3.15270156526897,1.426995060581453,0.6981835553836669,0.49108182649458043,9,0,6,8,1,0.5443642443842834,0,2,2
O00377,W03,Electronic Board,1,1,1,8,Low,0,4,0.6486831804167074,3.15270156526897,1.426995060581453,0.6778838040551295,0.46263031948273103,5,1,15,17,1,0.5872593314192953,0,2,2
O00378,W03,RF Module,2,0,1,11,High,2,4,0.6486831804167074,3.15270156526897,1.426995060581453,0.8144156901902228,0.015916303039710922,3,0,12,18,1,0.5850454915665779,0,6,6
O00379,W03,Power Distribution Module,2,1,1,8,Low,0,4,0.6486831804167074,3.15270156526897,1.426995060581453,0.7979689431233333,0.7868162917070124,5,2,16,20,1,0.6292891300931667,0,4,4
O00380,W03,Power Distribution Module,3,0,0,10,Low,0,4,0.6486831804167074,3.15270156526897,1.426995060581453,0.652148721271617,0.8789290329477213,5,0,13,15,1,0.37825205244506593,0,2,2
O00381,W03,Electronic Board,2,0,1,6,Medium,1,4,0.6486831804167074,3.15270156526897,1.426995060581453,0.7039627259056906,0.12532600977445074,3,0,6,8,1,0.3963869540669917,0,2,2
O00382,W03,Power Distribution Module,2,1,0,12,Medium,1,4,0.6486831804167074,3.15270156526897,1.426995060581453,0.8181173227017418,0.11527076780574497,6,0,19,24,1,0.4863410629456096,0,5,5
O00383,W03,Electronic Board,2,0,1,7,Low,0,4,0.6486831804167074,3.15270156526897,1.426995060581453,0.6881636803676886,0.3875005355387683,6,0,8,9,1,0.390857288128691,0,1,1
O00384,W03,LRU,3,0,1,9,Low,0,4,0.6486831804167074,3.15270156526897,1.426995060581453,0.47777376148913764,0.2805242054144894,5,0,13,14,1,0.4672208165211982,0,1,1
O00385,W03,RF Module,3,1,1,10,Low,0,4,0.6486831804167074,3.15270156526897,1.426995060581453,0.7495931133353178,0.7101669404986963,3,0,19,24,1,0.7623575896673612,0,5,5
O00386,W03,Electronic Board,1,0,1,10,Low,0,4,0.6486831804167074,3.15270156526897,1.426995060581453,0.7778173660048079,0.7488270004683447,2,2,6,8,1,0.42223607810168273,0,2,2
O00387,W03,Power Distribution Module,3,0,0,12,Medium,1,4,0.6486831804167074,3.15270156526897,1.426995060581453,0.6823327425647107,0.2866920254570754,3,1,14,16,1,0.3888164598976487,0,2,2
O00388,W03,Electronic Board,1,1,1,9,Low,0,4,0.6486831804167074,3.15270156526897,1.426995060581453,0.6049859820655528,0.053350982345181874,3,2,12,14,1,0.5617450937229435,0,2,2
O00389,W03,Control Module,2,0,0,7,Low,0,4,0.6486831804167074,3.15270156526897,1.426995060581453,0.6340459042428102,0.2277871909612047,8,0,13,13,0,0.22191606648498355,0,0,0
O00390,W03,Electronic Board,1,0,0,10,Low,0,4,0.6486831804167074,3.15270156526897,1.426995060581453,0.7384751335293538,0.37044959119794796,1,0,6,6,0,0.2584662967352738,0,0,0
O00391,W03,Power Distribution Module,3,0,1,7,Low,0,4,0.6486831804167074,3.15270156526897,1.426995060581453,0.6784213736923302,0.9140047054509676,5,2,12,15,1,0.5374474807923155,0,3,3
O00392,W03,Power Distribution Module,2,0,1,8,Low,0,4,0.6486831804167074,3.15270156526897,1.426995060581453,0.7523656539785808,0.8549451286305332,3,0,14,15,1,0.4133279788925033,0,1,1
O00393,W03,Communication Module,1,0,0,10,Medium,1,4,0.6486831804167074,3.15270156526897,1.426995060581453,0.679964117680114,0.04385828341791598,7,0,13,14,1,0.23798744118803988,0,1,1
O00394,W03,Electronic Board,2,0,1,9,Low,0,4,0.6486831804167074,3.15270156526897,1.426995060581453,0.6573126245256768,0.5065447783230054,8,1,7,8,1,0.38005941858398684,0,1,1
O00395,W03,LRU,2,0,1,13,Low,0,4,0.6486831804167074,3.15270156526897,1.426995060581453,0.6465884032117952,0.02553183713845031,5,0,15,16,1,0.3763059411241283,0,1,1
O00396,W03,Electronic Board,3,0,1,10,Medium,1,4,0.6486831804167074,3.15270156526897,1.426995060581453,0.8400753523625293,0.15074416627609355,2,0,7,14,1,0.5940263733268852,1,7,7
O00397,W03,Electronic Board,4,0,1,8,Low,0,4,0.6486831804167074,3.15270156526897,1.426995060581453,0.7964262594397825,0.27468553268082985,6,0,10,12,1,0.5787491908039238,0,2,2
O00398,W03,Electronic Board,1,0,1,8,Medium,1,4,0.6486831804167074,3.15270156526897,1.426995060581453,0.9317340708206907,0.35748817539812083,4,0,6,9,1,0.4761069247872417,0,3,3
O00399,W03,RF Module,4,0,1,9,Low,0,4,0.6486831804167074,3.15270156526897,1.426995060581453,0.8036851678766583,0.17446214376057456,2,0,14,19,1,0.5812898087568305,1,5,5
O00400,W03,Communication Module,4,0,1,9,Medium,1,4,0.6486831804167074,3.15270156526897,1.426995060581453,0.6014452563941367,0.36435707133517936,2,0,16,19,1,0.5105058397379478,0,3,3
O00401,W03,LRU,2,0,0,14,High,2,4,0.6486831804167074,3.15270156526897,1.426995060581453,0.5989186034949353,0.1647061404908643,7,0,13,15,1,0.35962151122322733,0,2,2
O00402,W03,Control Module,4,0,1,8,Medium,1,4,0.6486831804167074,3.15270156526897,1.426995060581453,0.7084705400352687,0.05377470956855546,5,1,13,16,1,0.547964689012344,0,3,3
O00403,W03,RF Module,1,0,0,11,High,2,4,0.6486831804167074,3.15270156526897,1.426995060581453,0.7730002317289877,0.17518539725105875,10,0,11,14,1,0.4205500811051457,0,3,3
O00404,W03,Electronic Board,3,0,1,8,Low,0,4,0.6486831804167074,3.15270156526897,1.426995060581453,0.852149575040582,0.33117824496213244,4,1,9,10,1,0.5982523512642037,0,1,1
O00405,W03,Control Module,1,0,0,6,Low,0,4,0.6486831804167074,3.15270156526897,1.426995060581453,0.8441857996292308,0.5895305945367628,1,0,10,11,1,0.29546502987023077,1,1,1
O00406,W03,Control Module,2,0,1,7,Low,0,4,0.6486831804167074,3.15270156526897,1.426995060581453,0.6418636740593707,0.716433175755905,9,1,13,15,1,0.3746522859207797,0,2,2
O00407,W03,Electronic Board,1,0,1,8,Low,0,4,0.6486831804167074,3.15270156526897,1.426995060581453,0.746236865817508,0.6738911544076371,7,0,5,5,0,0.4111829030361278,0,0,0
O00408,W03,RF Module,2,0,0,12,Medium,1,4,0.6486831804167074,3.15270156526897,1.426995060581453,0.7379117576455542,0.9742208328353165,7,0,13,15,1,0.2582691151759439,0,2,2
O00409,W03,Electronic Board,1,0,0,9,Low,0,4,0.6486831804167074,3.15270156526897,1.426995060581453,0.8138236038660729,0.07296134116013575,1,0,9,11,1,0.2848382613531255,1,2,2
O00410,W03,Communication Module,1,0,0,9,Low,0,4,0.6486831804167074,3.15270156526897,1.426995060581453,0.9739792287832383,0.5608615729363878,9,0,10,11,1,0.3408927300741334,0,1,1
O00411,W03,Electronic Board,1,0,1,6,Medium,1,4,0.6486831804167074,3.15270156526897,1.426995060581453,0.7239966224106331,0.7124812837598667,10,1,7,11,1,0.40339881784372156,0,4,4
O00412,W03,Electronic Board,1,0,0,6,Medium,1,4,0.6486831804167074,3.15270156526897,1.426995060581453,0.7099891538763955,0.5093898836159924,5,0,6,7,1,0.2484962038567384,0,1,1
